"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"2527",45,"","鹿野 洵生鹿野","SF","15:42",3,1,2,"50.0%",1,1,"100.0%",0,0,"-",0,1,1,1,0,1,0,1,1,0,0,5,"3029","滋賀"
"2528",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,3,5,0,1,0,0,0,0,0,0,4,"3029","滋賀"
"2529",NA,"","合計","","200:00",60,25,72,"34.7%",3,16,"18.8%",7,10,"70.0%",18,23,41,18,8,11,2,4,14,8,0,74,"3029","滋賀"
"2530",1,"〇","今野 翔太今野","SF","20:41",3,1,4,"25.0%",1,4,"25.0%",0,0,"-",0,1,1,1,0,1,0,0,0,0,0,3,"3029","大阪"
"2531",2,"","長野 誠史長野","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3029","大阪"
"2532",3,"","藤高 宗一郎藤高","SF","17:18",2,1,2,"50.0%",0,0,"-",0,0,"-",0,0,0,1,2,0,1,0,0,0,0,1,"3029","大阪"
"2533",10,"〇","ファイ・パプ月瑠パプ月瑠","PF/C","34:34",16,6,7,"85.7%",0,0,"-",4,8,"50.0%",5,10,15,3,0,2,0,1,3,6,0,31,"3029","大阪"
"2534",15,"","根来 新之助根来","SF/PF","06:08",3,1,1,"100.0%",1,1,"100.0%",0,0,"-",0,1,1,0,0,0,0,0,0,1,0,4,"3029","大阪"
"2535",17,"","木下 博之木下","PG/SG","16:20",9,3,7,"42.9%",1,1,"100.0%",2,2,"100.0%",1,0,1,3,2,0,1,0,2,2,0,8,"3029","大阪"
"2536",20,"","合田 怜合田","PG/SG","22:14",5,2,5,"40.0%",1,2,"50.0%",0,0,"-",0,4,4,3,0,0,0,0,0,0,0,9,"3029","大阪"
"2537",22,"","ジャマール・ソープソープ","SF/PF","03:40",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,0,"3029","大阪"
"2538",27,"〇","熊谷 尚也熊谷","SF/PF","20:05",2,1,7,"14.3%",0,2,"0.0%",0,0,"-",1,0,1,2,3,0,1,0,0,2,0,-3,"3029","大阪"
"2539",32,"〇","畠山 俊樹畠山","PG","23:22",7,3,7,"42.9%",1,3,"33.3%",0,0,"-",0,0,0,7,5,0,0,0,2,0,0,5,"3029","大阪"
"2540",55,"〇","ジョシュ・ハレルソンハレルソン","PF/C","35:38",17,7,15,"46.7%",2,5,"40.0%",1,2,"50.0%",2,8,10,0,0,2,1,1,1,3,0,21,"3029","大阪"
"2541",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,4,4,0,1,0,0,0,0,0,0,3,"3029","大阪"
"2542",NA,"","合計","","200:00",64,25,56,"44.6%",7,19,"36.8%",7,12,"58.3%",9,29,38,20,13,5,4,2,8,14,0,82,"3029","大阪"
"2543",0,"","細谷 将司細谷","PG","26:42",22,8,12,"66.7%",6,10,"60.0%",0,0,"-",0,1,1,1,0,0,0,0,3,1,0,20,"3039","横浜"
"2544",1,"〇","川村 卓也川村","SG","33:07",5,2,7,"28.6%",1,2,"50.0%",0,0,"-",0,3,3,9,5,2,0,1,2,0,0,9,"3039","横浜"
"2545",2,"","高島 一貴高島","SG","01:46",0,0,2,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,1,0,0,0,0,0,-1,"3039","横浜"
"2546",7,"","橋本 尚明橋本","SG","09:20",3,1,3,"33.3%",1,2,"50.0%",0,0,"-",0,1,1,1,0,0,0,0,0,0,0,3,"3039","横浜"
"2547",8,"〇","アマンゼ・エゲケゼエゲケゼ","SF","38:15",21,7,15,"46.7%",2,5,"40.0%",5,5,"100.0%",0,5,5,3,2,3,1,2,3,5,1,23,"3039","横浜"
"2548",10,"","ハンター・コートコート","PG","03:24",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3039","横浜"
"2549",12,"〇","ジャボン・マックレアマックレア","PF/C","22:17",9,3,7,"42.9%",0,0,"-",3,4,"75.0%",1,6,7,1,1,0,0,0,4,3,0,11,"3039","横浜"
"2550",21,"〇","田渡 凌田渡","PG","28:32",12,6,11,"54.5%",0,0,"-",0,0,"-",0,1,1,5,1,1,0,0,0,2,0,13,"3039","横浜"
"2551",25,"","竹田 謙竹田","SG","02:47",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,1,0,0,0,0,1,0,0,2,"3039","横浜"
"2552",32,"〇","エドワード・モリスモリス","PF","31:27",8,2,3,"66.7%",0,1,"0.0%",4,4,"100.0%",5,4,9,3,2,1,1,0,1,7,1,19,"3039","横浜"
"2553",81,"","小原 翼小原","PF","02:23",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,1,0,0,0,-1,"3039","横浜"
"2554",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,3,5,0,1,0,0,0,0,0,0,4,"3039","横浜"
"2555",NA,"","合計","","200:00",80,29,61,"47.5%",10,20,"50.0%",12,13,"92.3%",8,25,33,24,12,8,2,4,14,18,2,102,"3039","横浜"
"2556",1,"","西 裕太郎西","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3039","滋賀"
"2557",8,"","二ノ宮 康平二ノ宮","PG","24:17",9,3,11,"27.3%",1,7,"14.3%",2,2,"100.0%",0,2,2,8,1,0,0,0,3,1,0,10,"3039","滋賀"
"2558",10,"","紺野 ニズベット 翔紺野","SG/SF","12:02",0,0,0,"-",0,0,"-",0,0,"-",1,0,1,0,1,0,0,0,3,0,0,0,"3039","滋賀"
"2559",22,"","樋口 大倫樋口","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3039","滋賀"
"2560",24,"〇","高橋 耕陽高橋","SG/SF","23:16",7,3,9,"33.3%",1,5,"20.0%",0,0,"-",4,0,4,3,3,3,0,0,4,3,0,8,"3039","滋賀"
"2561",25,"","荒尾 岳荒尾","PF","13:28",2,1,1,"100.0%",0,0,"-",0,0,"-",0,3,3,1,0,1,0,0,2,0,0,7,"3039","滋賀"
"2562",31,"〇","ガニ・ラワルラワル","PF/C","33:21",20,9,15,"60.0%",0,0,"-",2,4,"50.0%",8,7,15,4,3,1,1,0,2,4,1,30,"3039","滋賀"
"2563",32,"〇","狩野 祐介狩野","SG","21:15",8,3,10,"30.0%",2,7,"28.6%",0,0,"-",0,2,2,2,0,0,0,1,2,0,0,5,"3039","滋賀"
"2564",35,"〇","伊藤 大司伊藤","PG","15:43",0,0,5,"0.0%",0,3,"0.0%",0,0,"-",0,0,0,4,0,0,0,0,0,1,0,-1,"3039","滋賀"
"2565",40,"〇","ディオール・フィッシャーフィッシャー","PF/C","33:11",14,7,14,"50.0%",0,0,"-",0,0,"-",5,3,8,2,3,2,3,1,0,3,0,19,"3039","滋賀"
"2566",45,"","鹿野 洵生鹿野","SF","23:27",16,4,12,"33.3%",4,11,"36.4%",4,4,"100.0%",3,3,6,2,0,0,0,0,2,2,0,16,"3039","滋賀"
"2567",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,2,0,0,0,0,0,0,0,"3039","滋賀"
"2568",NA,"","合計","","200:00",76,30,77,"39.0%",8,33,"24.2%",8,10,"80.0%",22,21,43,26,13,7,4,2,18,14,1,94,"3039","滋賀"
"2569",0,"","細谷 将司細谷","PG","17:06",2,1,4,"25.0%",0,3,"0.0%",0,0,"-",0,1,1,0,0,1,0,0,1,1,0,1,"3040","横浜"
"2570",1,"〇","川村 卓也川村","SG","33:48",25,8,17,"47.1%",2,4,"50.0%",7,7,"100.0%",0,0,0,5,1,1,0,1,3,6,0,21,"3040","横浜"
"2571",2,"","高島 一貴高島","SG","02:35",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,1,"3040","横浜"
"2572",7,"","橋本 尚明橋本","SG","09:23",0,0,4,"0.0%",0,3,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-4,"3040","横浜"
"2573",8,"〇","アマンゼ・エゲケゼエゲケゼ","SF","40:00",12,3,8,"37.5%",0,4,"0.0%",6,7,"85.7%",2,3,5,3,3,1,0,0,1,6,1,12,"3040","横浜"
"2574",10,"","ハンター・コートコート","PG","02:54",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3040","横浜"
"2575",12,"〇","ジャボン・マックレアマックレア","PF/C","27:06",19,8,13,"61.5%",0,0,"-",3,8,"37.5%",5,2,7,1,0,4,0,1,4,5,1,21,"3040","横浜"
"2576",21,"〇","田渡 凌田渡","PG","29:07",6,3,9,"33.3%",0,1,"0.0%",0,0,"-",2,0,2,3,1,3,0,0,0,1,0,7,"3040","横浜"
"2577",25,"","竹田 謙竹田","SG","05:14",0,0,1,"0.0%",0,0,"-",0,0,"-",1,0,1,0,0,1,0,0,0,0,0,1,"3040","横浜"
"2578",32,"〇","エドワード・モリスモリス","PF","30:43",8,3,7,"42.9%",0,0,"-",2,6,"33.3%",2,6,8,0,0,3,0,0,4,4,0,11,"3040","横浜"
"2579",81,"","小原 翼小原","PF","02:04",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,1,0,0,-1,"3040","横浜"
"2580",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,2,4,0,0,0,0,0,0,0,0,4,"3040","横浜"
"2581",NA,"","合計","","200:00",72,26,63,"41.3%",2,15,"13.3%",18,28,"64.3%",14,15,29,12,6,14,0,2,14,23,2,74,"3040","横浜"
"2582",1,"","西 裕太郎西","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3040","滋賀"
"2583",8,"","二ノ宮 康平二ノ宮","PG","15:32",3,1,4,"25.0%",1,2,"50.0%",0,0,"-",0,0,0,2,1,1,0,0,5,0,0,2,"3040","滋賀"
"2584",10,"","紺野 ニズベット 翔紺野","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3040","滋賀"
"2585",22,"","樋口 大倫樋口","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3040","滋賀"
"2586",24,"","高橋 耕陽高橋","SG/SF","19:51",7,3,6,"50.0%",1,2,"50.0%",0,2,"0.0%",0,1,1,4,5,0,0,0,2,1,0,2,"3040","滋賀"
"2587",25,"","荒尾 岳荒尾","PF","11:37",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,1,0,0,-2,"3040","滋賀"
"2588",31,"〇","ガニ・ラワルラワル","PF/C","34:02",19,8,10,"80.0%",0,0,"-",3,4,"75.0%",2,13,15,1,5,0,1,0,2,7,1,28,"3040","滋賀"
"2589",32,"〇","狩野 祐介狩野","SG","32:02",10,4,8,"50.0%",2,6,"33.3%",0,0,"-",0,0,0,4,3,0,0,0,4,0,0,7,"3040","滋賀"
"2590",35,"〇","伊藤 大司伊藤","PG","24:28",8,3,4,"75.0%",2,3,"66.7%",0,0,"-",0,2,2,2,3,1,0,0,2,1,0,9,"3040","滋賀"
"2591",40,"〇","ディオール・フィッシャーフィッシャー","PF/C","34:21",7,3,4,"75.0%",0,0,"-",1,2,"50.0%",1,5,6,8,3,0,1,0,3,2,0,17,"3040","滋賀"
"2592",45,"〇","鹿野 洵生鹿野","SF","28:07",16,5,10,"50.0%",4,9,"44.4%",2,3,"66.7%",1,4,5,1,1,0,0,0,4,3,0,15,"3040","滋賀"
"2593",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,3,5,0,2,0,0,0,0,0,0,3,"3040","滋賀"
"2594",NA,"","合計","","200:00",70,27,47,"57.4%",10,22,"45.5%",6,11,"54.5%",6,28,34,22,24,2,2,0,23,14,1,81,"3040","滋賀"
"2595",0,"","溝口 秀人溝口","SG","03:17",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-1,"2986","北海道"
"2596",1,"〇","関野 剛平関野","SG/SF","18:29",2,0,5,"0.0%",0,3,"0.0%",2,2,"100.0%",0,1,1,0,1,2,0,0,1,2,0,-1,"2986","北海道"
"2597",2,"","山本 柊輔山本","PG","08:50",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,1,1,1,0,0,0,1,0,0,"2986","北海道"
"2598",8,"〇","多嶋 朝飛多嶋","PG","12:59",0,0,1,"0.0%",0,0,"-",0,0,"-",0,3,3,0,3,0,0,1,2,1,0,-1,"2986","北海道"
"2599",9,"","折茂 武彦折茂","SG","17:29",4,2,5,"40.0%",0,2,"0.0%",0,0,"-",0,0,0,1,2,0,0,0,1,0,0,0,"2986","北海道"
"2600",10,"","市岡 ショーン市岡","PF","09:51",1,0,3,"0.0%",0,0,"-",1,2,"50.0%",0,3,3,0,0,0,0,0,3,1,0,0,"2986","北海道"
"2601",11,"","桜井 良太桜井","SF","12:50",0,0,1,"0.0%",0,0,"-",0,0,"-",1,0,1,1,2,0,0,0,2,3,0,-1,"2986","北海道"
"2602",13,"〇","デイビッド・ドブラスドブラス","C","30:09",23,9,14,"64.3%",0,0,"-",5,6,"83.3%",5,10,15,2,4,0,0,1,3,8,0,30,"2986","北海道"
"2603",15,"〇","マーク・トラソリーニトラソリーニ","PF/C","39:30",23,10,19,"52.6%",2,6,"33.3%",1,2,"50.0%",6,7,13,0,3,2,2,2,3,2,2,27,"2986","北海道"
"2604",17,"","川邉 亮平川邉","SF","00:30",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2986","北海道"
"2605",23,"〇","野口 大介野口","PF","17:36",4,2,4,"50.0%",0,1,"0.0%",0,0,"-",0,2,2,3,1,2,2,1,1,0,0,10,"2986","北海道"
"2606",32,"","松島 良豪松島","PG","28:30",11,4,9,"44.4%",0,1,"0.0%",3,3,"100.0%",1,0,1,8,2,0,1,0,3,3,0,14,"2986","北海道"
"2607",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,1,0,0,-1,"2986","北海道"
"2608",NA,"","合計","","200:00",68,27,63,"42.9%",2,14,"14.3%",12,15,"80.0%",13,26,39,16,20,7,5,5,20,21,2,76,"2986","北海道"
"2609",1,"〇","今野 翔太今野","SF","17:42",2,1,4,"25.0%",0,3,"0.0%",0,0,"-",0,0,0,1,1,2,0,0,0,0,0,1,"2986","大阪"
"2610",2,"","長野 誠史長野","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2986","大阪"
"2611",3,"","藤高 宗一郎藤高","SF","22:18",2,1,2,"50.0%",0,0,"-",0,0,"-",1,2,3,0,1,0,0,1,1,0,0,3,"2986","大阪"
"2612",10,"","ファイ・パプ月瑠パプ月瑠","PF/C","22:46",13,6,7,"85.7%",0,0,"-",1,2,"50.0%",3,2,5,4,3,1,0,0,3,2,0,18,"2986","大阪"
"2613",15,"","根来 新之助根来","SF/PF","02:28",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",1,0,1,0,0,0,0,0,0,0,0,2,"2986","大阪"
"2614",17,"","木下 博之木下","PG/SG","19:55",8,4,8,"50.0%",0,1,"0.0%",0,0,"-",1,0,1,7,2,2,0,1,2,1,0,12,"2986","大阪"
"2615",20,"","合田 怜合田","PG/SG","22:18",11,4,8,"50.0%",3,5,"60.0%",0,0,"-",1,1,2,2,2,2,0,1,4,2,0,11,"2986","大阪"
"2616",25,"〇","エグゼビア・ギブソンギブソン","PF/C","21:31",18,7,17,"41.2%",1,3,"33.3%",3,7,"42.9%",1,4,5,0,3,2,1,1,4,5,2,9,"2986","大阪"
"2617",27,"〇","熊谷 尚也熊谷","SF/PF","17:42",2,1,5,"20.0%",0,1,"0.0%",0,2,"0.0%",0,0,0,0,2,0,1,1,4,3,1,-5,"2986","大阪"
"2618",32,"〇","畠山 俊樹畠山","PG","20:05",3,1,3,"33.3%",0,1,"0.0%",1,1,"100.0%",0,7,7,3,0,4,0,0,2,1,0,15,"2986","大阪"
"2619",55,"〇","ジョシュ・ハレルソンハレルソン","PF/C","33:15",13,4,9,"44.4%",2,3,"66.7%",3,4,"75.0%",2,7,9,2,1,2,3,0,1,5,0,22,"2986","大阪"
"2620",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,1,0,0,0,0,0,0,2,"2986","大阪"
"2621",NA,"","合計","","200:00",74,30,65,"46.2%",6,18,"33.3%",8,16,"50.0%",12,24,36,19,16,15,5,5,21,19,3,90,"2986","大阪"
"2622",0,"","溝口 秀人溝口","SG","03:31",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"2987","北海道"
"2623",1,"","関野 剛平関野","SG/SF","20:21",10,4,6,"66.7%",2,3,"66.7%",0,0,"-",1,1,2,0,0,1,0,0,2,3,0,11,"2987","北海道"
"2624",2,"","山本 柊輔山本","PG","01:45",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2987","北海道"
"2625",8,"〇","多嶋 朝飛多嶋","PG","28:34",4,1,8,"12.5%",0,4,"0.0%",2,2,"100.0%",1,1,2,6,3,3,0,1,1,3,0,5,"2987","北海道"
"2626",9,"","折茂 武彦折茂","SG","14:16",0,0,3,"0.0%",0,2,"0.0%",0,0,"-",0,1,1,1,0,0,0,0,1,0,0,-1,"2987","北海道"
"2627",10,"","市岡 ショーン市岡","PF","09:47",2,1,2,"50.0%",0,0,"-",0,0,"-",1,2,3,0,0,1,1,0,4,1,0,6,"2987","北海道"
"2628",11,"","桜井 良太桜井","SF","16:03",5,2,4,"50.0%",0,0,"-",1,2,"50.0%",1,0,1,0,1,1,0,1,4,1,0,3,"2987","北海道"
"2629",13,"〇","デイビッド・ドブラスドブラス","C","26:20",13,4,11,"36.4%",0,0,"-",5,6,"83.3%",3,13,16,2,2,0,1,0,1,4,0,22,"2987","北海道"
"2630",15,"〇","マーク・トラソリーニトラソリーニ","PF/C","30:41",25,11,20,"55.0%",2,6,"33.3%",1,1,"100.0%",4,6,10,3,1,0,3,0,0,2,1,31,"2987","北海道"
"2631",17,"","川邉 亮平川邉","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2987","北海道"
"2632",23,"〇","野口 大介野口","PF","22:17",7,3,5,"60.0%",1,3,"33.3%",0,0,"-",1,2,3,1,4,0,3,0,1,1,0,8,"2987","北海道"
"2633",32,"〇","松島 良豪松島","PG","26:25",4,2,4,"50.0%",0,0,"-",0,0,"-",2,2,4,7,5,3,0,0,3,2,0,11,"2987","北海道"
"2634",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,5,8,0,2,0,0,0,0,0,0,6,"2987","北海道"
"2635",NA,"","合計","","200:00",70,28,63,"44.4%",5,18,"27.8%",9,11,"81.8%",17,33,50,20,18,9,8,2,18,17,1,102,"2987","北海道"
"2636",1,"〇","今野 翔太今野","SF","16:20",0,0,2,"0.0%",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,3,3,0,-3,"2987","大阪"
"2637",2,"","長野 誠史長野","PG","00:37",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"2987","大阪"
"2638",3,"","藤高 宗一郎藤高","SF","19:05",5,1,3,"33.3%",0,1,"0.0%",3,4,"75.0%",1,2,3,2,1,0,0,1,2,2,1,6,"2987","大阪"
"2639",10,"〇","ファイ・パプ月瑠パプ月瑠","PF/C","36:11",11,4,12,"33.3%",0,0,"-",3,6,"50.0%",2,3,5,1,1,1,1,2,1,4,0,7,"2987","大阪"
"2640",15,"","根来 新之助根来","SF/PF","09:30",2,1,4,"25.0%",0,1,"0.0%",0,1,"0.0%",2,1,3,0,1,1,0,1,0,1,0,1,"2987","大阪"
"2641",17,"","木下 博之木下","PG/SG","16:55",7,3,6,"50.0%",1,2,"50.0%",0,0,"-",0,2,2,5,4,2,0,0,1,1,0,9,"2987","大阪"
"2642",20,"","合田 怜合田","PG/SG","23:40",3,1,3,"33.3%",1,3,"33.3%",0,0,"-",0,0,0,2,0,0,0,0,2,0,0,3,"2987","大阪"
"2643",25,"","エグゼビア・ギブソンギブソン","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2987","大阪"
"2644",27,"〇","熊谷 尚也熊谷","SF/PF","20:55",1,0,9,"0.0%",0,2,"0.0%",1,2,"50.0%",3,0,3,0,1,0,0,1,0,1,0,-7,"2987","大阪"
"2645",32,"〇","畠山 俊樹畠山","PG","22:28",9,3,5,"60.0%",0,0,"-",3,4,"75.0%",0,1,1,2,2,0,0,0,3,2,0,7,"2987","大阪"
"2646",55,"〇","ジョシュ・ハレルソンハレルソン","PF/C","34:19",15,6,18,"33.3%",1,5,"20.0%",2,3,"66.7%",1,7,8,1,0,1,1,3,4,3,0,13,"2987","大阪"
"2647",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",4,3,7,0,2,0,0,0,0,0,0,5,"2987","大阪"
"2648",NA,"","合計","","200:00",53,19,62,"30.6%",3,14,"21.4%",12,20,"60.0%",13,19,32,13,13,5,2,8,17,17,1,41,"2987","大阪"
"2649",1,"〇","今野 翔太今野","SF","20:12",3,1,3,"33.3%",1,2,"50.0%",0,0,"-",0,0,0,0,1,1,0,0,3,4,0,1,"3018","大阪"
"2650",2,"","長野 誠史長野","PG","01:12",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",0,0,0,0,1,0,0,0,0,0,0,0,"3018","大阪"
"2651",3,"","藤高 宗一郎藤高","SF","16:09",4,2,3,"66.7%",0,0,"-",0,2,"0.0%",2,0,2,1,1,1,0,1,1,2,0,4,"3018","大阪"
"2652",10,"〇","ファイ・パプ月瑠パプ月瑠","PF/C","36:10",17,6,15,"40.0%",0,1,"0.0%",5,10,"50.0%",3,8,11,1,0,0,0,3,3,7,0,15,"3018","大阪"
"2653",15,"","根来 新之助根来","SF/PF","09:25",3,1,1,"100.0%",1,1,"100.0%",0,0,"-",1,0,1,0,0,1,0,0,0,0,0,5,"3018","大阪"
"2654",17,"","木下 博之木下","PG/SG","19:05",9,4,6,"66.7%",1,3,"33.3%",0,0,"-",1,1,2,6,2,1,0,0,1,1,0,14,"3018","大阪"
"2655",20,"","合田 怜合田","PG/SG","17:38",7,2,2,"100.0%",2,2,"100.0%",1,2,"50.0%",0,2,2,3,1,1,0,0,1,1,0,11,"3018","大阪"
"2656",25,"","エグゼビア・ギブソンギブソン","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3018","大阪"
"2657",27,"〇","熊谷 尚也熊谷","SF/PF","25:19",10,4,14,"28.6%",2,7,"28.6%",0,0,"-",1,5,6,2,1,0,1,0,0,1,0,8,"3018","大阪"
"2658",32,"〇","畠山 俊樹畠山","PG","20:25",3,1,5,"20.0%",0,2,"0.0%",1,2,"50.0%",0,1,1,4,1,1,0,1,2,1,0,3,"3018","大阪"
"2659",55,"〇","ジョシュ・ハレルソンハレルソン","PF/C","34:25",15,5,16,"31.3%",2,6,"33.3%",3,4,"75.0%",3,8,11,3,0,2,0,0,3,2,0,19,"3018","大阪"
"2660",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,1,4,0,0,0,0,0,0,0,0,4,"3018","大阪"
"2661",NA,"","合計","","200:00",73,27,67,"40.3%",9,25,"36.0%",10,20,"50.0%",14,26,40,20,8,8,1,5,14,19,0,84,"3018","大阪"
"2662",0,"","遥 天翼遥","SF","11:49",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,2,0,0,0,1,1,0,-1,"3018","福岡"
"2663",5,"〇","山下 泰弘山下","PG","24:45",8,3,5,"60.0%",1,3,"33.3%",1,2,"50.0%",1,5,6,1,4,0,1,0,3,2,0,9,"3018","福岡"
"2664",6,"〇","小林 大祐小林","SG","26:21",7,3,10,"30.0%",1,3,"33.3%",0,0,"-",1,6,7,3,3,2,1,1,4,0,0,10,"3018","福岡"
"2665",8,"〇","薦田 拓也薦田","SF","05:15",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,0,2,1,0,0,1,1,0,-1,"3018","福岡"
"2666",10,"","波多野 和也波多野","SF/PF","09:46",4,2,2,"100.0%",0,0,"-",0,0,"-",1,0,1,1,0,1,0,0,1,0,0,7,"3018","福岡"
"2667",11,"〇","エリック・ジェイコブセンジェイコブセン","PF/C","35:30",25,10,20,"50.0%",3,7,"42.9%",2,4,"50.0%",3,6,9,0,1,0,1,0,2,3,0,22,"3018","福岡"
"2668",13,"","津山 尚大津山","PG","13:01",0,0,3,"0.0%",0,2,"0.0%",0,0,"-",0,1,1,2,0,0,0,0,1,2,0,0,"3018","福岡"
"2669",24,"","石谷 聡石谷","PG","14:02",2,1,2,"50.0%",0,0,"-",0,0,"-",0,0,0,2,0,0,0,0,0,0,0,3,"3018","福岡"
"2670",31,"","城宝 匡史城宝","SG","24:47",0,0,5,"0.0%",0,3,"0.0%",0,0,"-",1,3,4,0,1,0,0,0,3,1,0,-2,"3018","福岡"
"2671",34,"〇","デクスター・ピットマンピットマン","C","31:46",10,5,9,"55.6%",0,0,"-",0,1,"0.0%",1,3,4,2,5,2,2,0,3,4,0,10,"3018","福岡"
"2672",41,"","加納 誠也加納","SF/PF","02:58",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3018","福岡"
"2673",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,2,0,0,0,0,0,0,2,"3018","福岡"
"2674",NA,"","合計","","200:00",56,24,57,"42.1%",5,18,"27.8%",3,7,"42.9%",9,29,38,11,20,6,5,1,19,14,0,59,"3018","福岡"
"2675",1,"〇","今野 翔太今野","SF","23:02",9,3,7,"42.9%",3,5,"60.0%",0,0,"-",0,1,1,3,1,2,0,0,0,3,0,10,"3019","大阪"
"2676",2,"","長野 誠史長野","PG","00:37",2,1,1,"100.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,2,"3019","大阪"
"2677",3,"","藤高 宗一郎藤高","SF","14:33",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",0,0,0,1,1,1,0,1,2,0,1,1,"3019","大阪"
"2678",10,"〇","ファイ・パプ月瑠パプ月瑠","PF/C","31:25",18,9,12,"75.0%",0,0,"-",0,0,"-",2,4,6,0,0,1,1,0,3,2,1,23,"3019","大阪"
"2679",15,"","根来 新之助根来","SF/PF","18:46",6,2,6,"33.3%",1,4,"25.0%",1,2,"50.0%",1,1,2,1,1,0,0,1,2,2,0,3,"3019","大阪"
"2680",17,"","木下 博之木下","PG/SG","19:19",5,2,4,"50.0%",1,3,"33.3%",0,0,"-",1,1,2,7,3,2,0,0,3,1,0,11,"3019","大阪"
"2681",20,"","合田 怜合田","PG/SG","17:05",17,5,7,"71.4%",5,6,"83.3%",2,2,"100.0%",0,2,2,2,2,1,0,0,1,3,0,18,"3019","大阪"
"2682",25,"","エグゼビア・ギブソンギブソン","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3019","大阪"
