"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"2083",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,1,0,0,0,0,0,0,2,"3017","横浜"
"2084",NA,"","合計","","200:00",81,32,72,"44.4%",10,28,"35.7%",7,8,"87.5%",15,22,37,20,10,5,2,3,18,15,3,94,"3017","横浜"
"2085",3,"〇","伊藤 達哉伊藤","PG","30:53",10,2,6,"33.3%",0,1,"0.0%",6,6,"100.0%",0,6,6,4,1,2,0,0,0,5,0,17,"3030","京都"
"2086",7,"〇","晴山 ケビン晴山","SF","23:25",10,3,7,"42.9%",2,6,"33.3%",2,2,"100.0%",0,1,1,2,1,1,0,0,2,1,0,9,"3030","京都"
"2087",9,"","綿貫　瞬綿貫","PG","20:25",7,3,5,"60.0%",0,2,"0.0%",1,2,"50.0%",0,3,3,1,1,1,0,0,1,1,0,8,"3030","京都"
"2088",12,"〇","岡田　優介岡田","SG","23:58",8,2,3,"66.7%",2,3,"66.7%",2,2,"100.0%",0,1,1,0,0,1,0,0,2,1,0,9,"3030","京都"
"2089",13,"","近 忍近","SF","01:10",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-1,"3030","京都"
"2090",20,"","岸田 篤生岸田","PG","03:35",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,4,1,1,0,2,2,0,0,3,"3030","京都"
"2091",32,"〇","ジュリアン・マブンガマブンガ","PF","34:44",22,6,13,"46.2%",4,10,"40.0%",6,8,"75.0%",0,5,5,12,4,4,1,1,4,6,0,31,"3030","京都"
"2092",33,"","内海 慎吾内海","SG","22:35",3,1,4,"25.0%",1,4,"25.0%",0,0,"-",0,0,0,1,0,1,2,1,2,0,0,4,"3030","京都"
"2093",45,"","頓宮 裕人頓宮","PF/C","00:59",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,3,0,0,0,"3030","京都"
"2094",50,"〇","デイヴィッド・サイモンサイモン","C","38:16",34,15,20,"75.0%",0,0,"-",4,5,"80.0%",3,4,7,0,1,1,1,0,4,6,1,36,"3030","京都"
"2095",91,"","片岡 大晴片岡","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3030","京都"
"2096",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,0,0,0,0,0,0,0,2,"3030","京都"
"2097",NA,"","合計","","200:00",94,32,61,"52.5%",9,27,"33.3%",21,25,"84.0%",4,22,26,24,9,12,4,4,20,20,1,118,"3030","京都"
"2098",0,"","石崎 巧石崎","PG/SG","14:42",3,1,4,"25.0%",1,3,"33.3%",0,0,"-",0,0,0,4,3,2,0,0,1,1,0,3,"3030","琉球"
"2099",1,"","橋本 竜馬橋本","PG","17:50",13,4,4,"100.0%",3,3,"100.0%",2,2,"100.0%",0,1,1,1,1,1,0,0,5,2,0,15,"3030","琉球"
"2100",3,"〇","並里 成並里","PG","23:55",12,5,10,"50.0%",0,1,"0.0%",2,2,"100.0%",0,3,3,8,2,0,0,0,2,1,0,16,"3030","琉球"
"2101",6,"","金城　茂之金城","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3030","琉球"
"2102",11,"","須田 侑太郎須田","SG/SF","24:29",7,2,5,"40.0%",1,2,"50.0%",2,2,"100.0%",1,1,2,0,0,0,0,1,0,1,0,6,"3030","琉球"
"2103",12,"〇","ジェフ・エアーズエアーズ","PF","27:34",18,6,8,"75.0%",1,2,"50.0%",5,6,"83.3%",1,8,9,4,1,0,1,0,2,7,1,28,"3030","琉球"
"2104",14,"〇","岸本 隆一岸本","PG/SG","17:23",2,1,5,"20.0%",0,4,"0.0%",0,0,"-",0,0,0,1,0,0,0,0,1,0,0,-1,"3030","琉球"
"2105",21,"","寒竹 隼人寒竹","SF/PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3030","琉球"
"2106",24,"","田代 直希田代","SF","02:37",2,1,1,"100.0%",0,0,"-",0,0,"-",0,1,1,1,0,0,0,0,1,0,0,4,"3030","琉球"
"2107",33,"","アイラ・ブラウンブラウン","SF/PF","20:51",10,3,9,"33.3%",2,3,"66.7%",2,2,"100.0%",3,4,7,2,4,1,1,1,2,2,0,11,"3030","琉球"
"2108",40,"〇","ジョシュ・スコットスコット","C","28:52",16,6,8,"75.0%",0,0,"-",4,4,"100.0%",1,6,7,2,2,2,2,1,4,4,0,25,"3030","琉球"
"2109",51,"〇","古川 孝敏古川","SF","21:47",6,2,9,"22.2%",1,6,"16.7%",1,1,"100.0%",0,3,3,0,2,0,0,1,2,2,0,0,"3030","琉球"
"2110",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",4,1,5,0,1,0,0,0,0,0,0,4,"3030","琉球"
"2111",NA,"","合計","","200:00",89,31,63,"49.2%",9,24,"37.5%",18,19,"94.7%",10,28,38,23,16,6,4,4,20,20,1,111,"3030","琉球"
"2112",0,"","遥 天翼遥","SF","05:23",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,1,0,0,"3002","福岡"
"2113",5,"〇","山下 泰弘山下","PG","24:07",13,4,7,"57.1%",3,5,"60.0%",2,2,"100.0%",1,5,6,4,3,3,1,0,2,1,0,21,"3002","福岡"
"2114",6,"〇","小林 大祐小林","SG","15:07",5,2,4,"50.0%",1,2,"50.0%",0,0,"-",0,1,1,1,1,1,0,1,1,1,0,5,"3002","福岡"
"2115",8,"〇","薦田 拓也薦田","SF","14:42",7,3,4,"75.0%",1,2,"50.0%",0,0,"-",0,1,1,0,2,0,0,0,1,0,0,5,"3002","福岡"
"2116",10,"","波多野 和也波多野","SF/PF","03:30",2,1,1,"100.0%",0,0,"-",0,0,"-",0,1,1,1,0,0,0,0,1,0,0,4,"3002","福岡"
"2117",11,"〇","エリック・ジェイコブセンジェイコブセン","PF/C","30:18",11,4,8,"50.0%",0,0,"-",3,8,"37.5%",1,8,9,5,6,0,0,1,5,6,0,10,"3002","福岡"
"2118",13,"","津山 尚大津山","PG","19:49",8,3,6,"50.0%",2,5,"40.0%",0,0,"-",0,2,2,3,1,0,0,0,0,0,0,9,"3002","福岡"
"2119",15,"","青木 ブレイク青木","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3002","福岡"
"2120",24,"","石谷 聡石谷","PG","14:30",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,6,0,0,0,0,1,0,0,6,"3002","福岡"
"2121",31,"","城宝 匡史城宝","SG","26:22",4,2,6,"33.3%",0,1,"0.0%",0,0,"-",0,3,3,3,2,0,0,0,3,1,0,4,"3002","福岡"
"2122",34,"〇","デクスター・ピットマンピットマン","C","31:38",12,6,12,"50.0%",0,0,"-",0,0,"-",1,2,3,2,3,0,2,1,2,1,1,10,"3002","福岡"
"2123",41,"","加納 誠也加納","SF/PF","14:34",5,2,4,"50.0%",1,2,"50.0%",0,0,"-",0,0,0,0,0,1,1,1,1,2,0,5,"3002","福岡"
"2124",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,6,7,0,1,0,0,0,0,0,0,6,"3002","福岡"
"2125",NA,"","合計","","200:00",67,27,53,"50.9%",8,17,"47.1%",5,10,"50.0%",4,30,34,25,19,5,4,4,17,13,1,85,"3002","福岡"
"2126",0,"〇","田臥 勇太田臥","PG","19:57",7,2,4,"50.0%",0,0,"-",3,3,"100.0%",2,1,3,4,1,1,0,0,0,4,0,12,"3002","栃木"
"2127",4,"〇","ジェフ・ギブスギブス","PF/C","32:48",8,2,10,"20.0%",0,2,"0.0%",4,8,"50.0%",2,6,8,4,1,2,2,2,2,5,0,11,"3002","栃木"
"2128",9,"〇","遠藤 祐亮遠藤","PG/SG","25:52",13,5,12,"41.7%",3,8,"37.5%",0,0,"-",1,2,3,2,1,1,0,0,2,1,0,11,"3002","栃木"
"2129",10,"","竹内 公輔竹内","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3002","栃木"
"2130",11,"","田原 隆徳田原","SG","01:10",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,1,"3002","栃木"
"2131",13,"","渡邉 裕規渡邉","PG","19:58",3,1,6,"16.7%",1,4,"25.0%",0,0,"-",1,0,1,4,0,1,0,0,0,3,0,4,"3002","栃木"
"2132",18,"","鵤 誠司鵤","PG","23:12",5,2,6,"33.3%",1,4,"25.0%",0,0,"-",0,4,4,8,0,2,0,0,1,0,0,15,"3002","栃木"
"2133",21,"","橋本 晃佑橋本","PF/C","12:30",6,3,5,"60.0%",0,1,"0.0%",0,0,"-",3,1,4,1,0,1,0,1,2,0,0,10,"3002","栃木"
"2134",22,"〇","ライアン・ロシターロシター","PF/C","33:41",26,12,21,"57.1%",0,1,"0.0%",2,4,"50.0%",5,8,13,3,1,1,2,1,2,4,1,33,"3002","栃木"
"2135",24,"〇","栗原 貴宏栗原","SF","13:31",3,1,5,"20.0%",1,3,"33.3%",0,0,"-",0,1,1,0,0,0,0,0,2,0,0,0,"3002","栃木"
"2136",25,"","エリック・ロバーツロバーツ","SG","01:01",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,1,0,0,1,0,0,0,"3002","栃木"
"2137",30,"","山崎 稜山崎","SG","16:20",8,3,6,"50.0%",2,4,"50.0%",0,0,"-",0,0,0,2,1,1,0,0,1,0,0,7,"3002","栃木"
"2138",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,0,0,0,0,0,0,0,2,"3002","栃木"
"2139",NA,"","合計","","200:00",79,31,75,"41.3%",8,27,"29.6%",9,15,"60.0%",15,25,40,28,6,11,4,4,13,17,1,106,"3002","栃木"
"2140",0,"","遥 天翼遥","SF","12:01",4,1,1,"100.0%",0,0,"-",2,2,"100.0%",0,0,0,3,0,0,0,0,1,1,0,7,"3003","福岡"
"2141",5,"〇","山下 泰弘山下","PG","18:41",5,2,4,"50.0%",1,2,"50.0%",0,0,"-",0,1,1,3,1,1,0,0,0,0,0,7,"3003","福岡"
"2142",6,"〇","小林 大祐小林","SG","21:42",7,2,7,"28.6%",1,3,"33.3%",2,2,"100.0%",0,5,5,5,1,0,0,1,3,2,0,11,"3003","福岡"
"2143",8,"","薦田 拓也薦田","SF","04:30",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,1,0,0,0,0,0,0,0,1,"3003","福岡"
"2144",10,"","波多野 和也波多野","SF/PF","07:06",6,2,3,"66.7%",0,0,"-",2,2,"100.0%",0,0,0,0,1,0,0,0,1,1,0,4,"3003","福岡"
"2145",11,"〇","エリック・ジェイコブセンジェイコブセン","PF/C","32:49",13,5,10,"50.0%",1,3,"33.3%",2,4,"50.0%",2,11,13,2,3,0,1,1,4,6,0,19,"3003","福岡"
"2146",13,"〇","津山 尚大津山","PG","08:47",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,1,1,0,0,0,2,0,0,0,"3003","福岡"
"2147",15,"","青木 ブレイク青木","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3003","福岡"
"2148",24,"","石谷 聡石谷","PG","24:40",5,2,3,"66.7%",1,2,"50.0%",0,0,"-",0,0,0,4,1,0,0,1,4,0,0,7,"3003","福岡"
"2149",31,"","城宝 匡史城宝","SG","27:52",11,4,6,"66.7%",3,4,"75.0%",0,0,"-",1,3,4,1,1,1,0,0,0,1,0,14,"3003","福岡"
"2150",34,"〇","デクスター・ピットマンピットマン","C","30:31",20,8,12,"66.7%",0,0,"-",4,7,"57.1%",1,6,7,1,4,0,0,1,4,7,2,17,"3003","福岡"
"2151",41,"","加納 誠也加納","SF/PF","11:21",2,1,1,"100.0%",0,0,"-",0,0,"-",0,1,1,3,1,0,0,0,2,1,0,5,"3003","福岡"
"2152",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,0,1,0,3,0,0,0,1,0,0,-2,"3003","福岡"
"2153",NA,"","合計","","200:00",73,27,49,"55.1%",7,15,"46.7%",12,17,"70.6%",5,29,34,24,17,2,1,4,22,19,2,90,"3003","福岡"
"2154",0,"〇","田臥 勇太田臥","PG","21:49",6,2,6,"33.3%",0,2,"0.0%",2,3,"66.7%",0,1,1,4,0,0,0,0,1,5,0,6,"3003","栃木"
"2155",4,"〇","ジェフ・ギブスギブス","PF/C","25:10",8,3,5,"60.0%",0,1,"0.0%",2,2,"100.0%",4,5,9,4,1,4,1,0,5,3,0,23,"3003","栃木"
"2156",9,"〇","遠藤 祐亮遠藤","PG/SG","25:23",10,4,7,"57.1%",2,4,"50.0%",0,1,"0.0%",1,0,1,2,0,0,0,0,4,2,0,9,"3003","栃木"
"2157",10,"","竹内 公輔竹内","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3003","栃木"
"2158",11,"","田原 隆徳田原","SG","02:42",0,0,1,"0.0%",0,0,"-",0,0,"-",1,0,1,0,0,0,0,0,0,0,0,0,"3003","栃木"
"2159",13,"","渡邉 裕規渡邉","PG","21:42",7,3,9,"33.3%",1,6,"16.7%",0,0,"-",2,0,2,6,0,0,0,0,2,0,0,9,"3003","栃木"
"2160",18,"","鵤 誠司鵤","PG","18:11",5,2,7,"28.6%",1,4,"25.0%",0,0,"-",0,1,1,4,1,1,1,0,2,0,0,6,"3003","栃木"
"2161",21,"","橋本 晃佑橋本","PF/C","18:53",3,1,3,"33.3%",1,2,"50.0%",0,0,"-",0,1,1,0,1,1,0,0,2,0,0,2,"3003","栃木"
"2162",22,"〇","ライアン・ロシターロシター","PF/C","35:57",29,10,21,"47.6%",1,1,"100.0%",8,10,"80.0%",1,8,9,3,0,1,2,1,1,9,0,31,"3003","栃木"
"2163",24,"〇","栗原 貴宏栗原","SF","15:18",5,2,5,"40.0%",1,4,"25.0%",0,0,"-",1,2,3,3,0,0,0,0,2,1,0,8,"3003","栃木"
"2164",25,"","エリック・ロバーツロバーツ","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3003","栃木"
"2165",30,"","山崎 稜山崎","SG","14:55",9,3,6,"50.0%",3,6,"50.0%",0,0,"-",0,0,0,0,0,1,0,0,0,1,0,7,"3003","栃木"
"2166",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,0,0,0,0,0,0,0,3,"3003","栃木"
"2167",NA,"","合計","","200:00",82,30,70,"42.9%",10,30,"33.3%",12,16,"75.0%",12,19,31,26,3,8,4,1,19,21,0,104,"3003","栃木"
"2168",1,"〇","今野 翔太今野","SF","20:12",3,1,3,"33.3%",1,2,"50.0%",0,0,"-",0,0,0,0,1,1,0,0,3,4,0,1,"3018","大阪"
"2169",2,"","長野 誠史長野","PG","01:12",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",0,0,0,0,1,0,0,0,0,0,0,0,"3018","大阪"
"2170",3,"","藤高 宗一郎藤高","SF","16:09",4,2,3,"66.7%",0,0,"-",0,2,"0.0%",2,0,2,1,1,1,0,1,1,2,0,4,"3018","大阪"
"2171",10,"〇","ファイ・パプ月瑠パプ月瑠","PF/C","36:10",17,6,15,"40.0%",0,1,"0.0%",5,10,"50.0%",3,8,11,1,0,0,0,3,3,7,0,15,"3018","大阪"
"2172",15,"","根来 新之助根来","SF/PF","09:25",3,1,1,"100.0%",1,1,"100.0%",0,0,"-",1,0,1,0,0,1,0,0,0,0,0,5,"3018","大阪"
"2173",17,"","木下 博之木下","PG/SG","19:05",9,4,6,"66.7%",1,3,"33.3%",0,0,"-",1,1,2,6,2,1,0,0,1,1,0,14,"3018","大阪"
"2174",20,"","合田 怜合田","PG/SG","17:38",7,2,2,"100.0%",2,2,"100.0%",1,2,"50.0%",0,2,2,3,1,1,0,0,1,1,0,11,"3018","大阪"
"2175",25,"","エグゼビア・ギブソンギブソン","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3018","大阪"
"2176",27,"〇","熊谷 尚也熊谷","SF/PF","25:19",10,4,14,"28.6%",2,7,"28.6%",0,0,"-",1,5,6,2,1,0,1,0,0,1,0,8,"3018","大阪"
"2177",32,"〇","畠山 俊樹畠山","PG","20:25",3,1,5,"20.0%",0,2,"0.0%",1,2,"50.0%",0,1,1,4,1,1,0,1,2,1,0,3,"3018","大阪"
"2178",55,"〇","ジョシュ・ハレルソンハレルソン","PF/C","34:25",15,5,16,"31.3%",2,6,"33.3%",3,4,"75.0%",3,8,11,3,0,2,0,0,3,2,0,19,"3018","大阪"
"2179",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,1,4,0,0,0,0,0,0,0,0,4,"3018","大阪"
"2180",NA,"","合計","","200:00",73,27,67,"40.3%",9,25,"36.0%",10,20,"50.0%",14,26,40,20,8,8,1,5,14,19,0,84,"3018","大阪"
"2181",0,"","遥 天翼遥","SF","11:49",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,2,0,0,0,1,1,0,-1,"3018","福岡"
"2182",5,"〇","山下 泰弘山下","PG","24:45",8,3,5,"60.0%",1,3,"33.3%",1,2,"50.0%",1,5,6,1,4,0,1,0,3,2,0,9,"3018","福岡"
"2183",6,"〇","小林 大祐小林","SG","26:21",7,3,10,"30.0%",1,3,"33.3%",0,0,"-",1,6,7,3,3,2,1,1,4,0,0,10,"3018","福岡"
"2184",8,"〇","薦田 拓也薦田","SF","05:15",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,0,2,1,0,0,1,1,0,-1,"3018","福岡"
"2185",10,"","波多野 和也波多野","SF/PF","09:46",4,2,2,"100.0%",0,0,"-",0,0,"-",1,0,1,1,0,1,0,0,1,0,0,7,"3018","福岡"
"2186",11,"〇","エリック・ジェイコブセンジェイコブセン","PF/C","35:30",25,10,20,"50.0%",3,7,"42.9%",2,4,"50.0%",3,6,9,0,1,0,1,0,2,3,0,22,"3018","福岡"
"2187",13,"","津山 尚大津山","PG","13:01",0,0,3,"0.0%",0,2,"0.0%",0,0,"-",0,1,1,2,0,0,0,0,1,2,0,0,"3018","福岡"
"2188",24,"","石谷 聡石谷","PG","14:02",2,1,2,"50.0%",0,0,"-",0,0,"-",0,0,0,2,0,0,0,0,0,0,0,3,"3018","福岡"
"2189",31,"","城宝 匡史城宝","SG","24:47",0,0,5,"0.0%",0,3,"0.0%",0,0,"-",1,3,4,0,1,0,0,0,3,1,0,-2,"3018","福岡"
"2190",34,"〇","デクスター・ピットマンピットマン","C","31:46",10,5,9,"55.6%",0,0,"-",0,1,"0.0%",1,3,4,2,5,2,2,0,3,4,0,10,"3018","福岡"
"2191",41,"","加納 誠也加納","SF/PF","02:58",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3018","福岡"
"2192",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,2,0,0,0,0,0,0,2,"3018","福岡"
"2193",NA,"","合計","","200:00",56,24,57,"42.1%",5,18,"27.8%",3,7,"42.9%",9,29,38,11,20,6,5,1,19,14,0,59,"3018","福岡"
"2194",1,"〇","今野 翔太今野","SF","23:02",9,3,7,"42.9%",3,5,"60.0%",0,0,"-",0,1,1,3,1,2,0,0,0,3,0,10,"3019","大阪"
"2195",2,"","長野 誠史長野","PG","00:37",2,1,1,"100.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,2,"3019","大阪"
"2196",3,"","藤高 宗一郎藤高","SF","14:33",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",0,0,0,1,1,1,0,1,2,0,1,1,"3019","大阪"
"2197",10,"〇","ファイ・パプ月瑠パプ月瑠","PF/C","31:25",18,9,12,"75.0%",0,0,"-",0,0,"-",2,4,6,0,0,1,1,0,3,2,1,23,"3019","大阪"
"2198",15,"","根来 新之助根来","SF/PF","18:46",6,2,6,"33.3%",1,4,"25.0%",1,2,"50.0%",1,1,2,1,1,0,0,1,2,2,0,3,"3019","大阪"
"2199",17,"","木下 博之木下","PG/SG","19:19",5,2,4,"50.0%",1,3,"33.3%",0,0,"-",1,1,2,7,3,2,0,0,3,1,0,11,"3019","大阪"
"2200",20,"","合田 怜合田","PG/SG","17:05",17,5,7,"71.4%",5,6,"83.3%",2,2,"100.0%",0,2,2,2,2,1,0,0,1,3,0,18,"3019","大阪"
"2201",25,"","エグゼビア・ギブソンギブソン","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3019","大阪"
"2202",27,"〇","熊谷 尚也熊谷","SF/PF","27:36",15,5,10,"50.0%",4,9,"44.4%",1,2,"50.0%",1,2,3,2,0,0,0,0,1,3,1,14,"3019","大阪"
"2203",32,"〇","畠山 俊樹畠山","PG","18:25",2,1,3,"33.3%",0,1,"0.0%",0,1,"0.0%",0,1,1,10,2,1,0,0,3,1,0,9,"3019","大阪"
"2204",55,"〇","ジョシュ・ハレルソンハレルソン","PF/C","29:12",13,5,15,"33.3%",2,5,"40.0%",1,1,"100.0%",3,13,16,3,0,1,3,2,3,1,0,26,"3019","大阪"
"2205",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,1,0,0,0,0,0,0,2,"3019","大阪"
"2206",NA,"","合計","","200:00",89,34,68,"50.0%",16,34,"47.1%",5,8,"62.5%",10,26,36,29,11,9,4,4,18,16,3,119,"3019","大阪"
"2207",0,"","遥 天翼遥","SF","21:18",7,3,3,"100.0%",1,1,"100.0%",0,0,"-",0,0,0,0,1,0,0,0,1,0,0,6,"3019","福岡"
"2208",5,"","山下 泰弘山下","PG","19:28",7,3,7,"42.9%",1,3,"33.3%",0,0,"-",0,0,0,3,0,2,0,0,1,2,0,8,"3019","福岡"
"2209",6,"","小林 大祐小林","SG","16:22",5,1,5,"20.0%",1,2,"50.0%",2,4,"50.0%",0,1,1,0,1,1,0,2,0,2,0,0,"3019","福岡"
"2210",8,"","薦田 拓也薦田","SF","11:27",2,1,1,"100.0%",0,0,"-",0,0,"-",0,2,2,0,0,1,0,0,2,0,0,5,"3019","福岡"
"2211",10,"","波多野 和也波多野","SF/PF","15:33",6,3,7,"42.9%",0,0,"-",0,0,"-",3,4,7,1,0,0,1,0,3,0,0,11,"3019","福岡"
"2212",11,"〇","エリック・ジェイコブセンジェイコブセン","PF/C","04:23",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,0,1,0,0,0,0,0,0,-1,"3019","福岡"
"2213",13,"","津山 尚大津山","PG","09:21",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,1,1,1,0,0,1,0,0,0,"3019","福岡"
"2214",17,"〇","ベンジャミン・ローソンローソン","C","35:53",19,6,12,"50.0%",0,0,"-",7,8,"87.5%",3,5,8,3,3,1,3,0,2,5,3,24,"3019","福岡"
"2215",24,"〇","石谷 聡石谷","PG","17:24",8,4,7,"57.1%",0,0,"-",0,0,"-",0,3,3,4,1,1,0,0,0,1,0,12,"3019","福岡"
"2216",31,"〇","城宝 匡史城宝","SG","22:50",7,3,7,"42.9%",1,3,"33.3%",0,0,"-",1,2,3,6,3,0,0,1,2,2,0,9,"3019","福岡"
"2217",41,"〇","加納 誠也加納","SF/PF","26:01",4,0,7,"0.0%",0,2,"0.0%",4,4,"100.0%",2,4,6,1,2,1,0,1,4,6,0,3,"3019","福岡"
"2218",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,3,0,0,0,0,0,0,0,"3019","福岡"
"2219",NA,"","合計","","200:00",65,24,58,"41.4%",4,12,"33.3%",13,16,"81.3%",10,24,34,19,16,8,4,4,16,18,3,77,"3019","福岡"
"2220",0,"〇","小林 遥太小林","PG","25:11",6,3,5,"60.0%",0,0,"-",0,0,"-",0,2,2,2,2,0,0,0,1,2,0,6,"3028","名古屋D"
"2221",2,"〇","マーキース・カミングスカミングス","PF","33:36",26,9,16,"56.3%",2,6,"33.3%",6,10,"60.0%",2,5,7,2,3,1,0,0,1,7,1,22,"3028","名古屋D"
"2222",3,"","満田 丈太郎満田","SG/SF","13:37",3,1,3,"33.3%",1,1,"100.0%",0,0,"-",1,1,2,0,0,0,0,0,1,0,0,3,"3028","名古屋D"
"2223",6,"","菊池 真人菊池","PF","09:51",3,1,6,"16.7%",1,2,"50.0%",0,0,"-",0,2,2,0,0,0,0,0,1,0,0,0,"3028","名古屋D"
"2224",8,"","張本 天傑張本","SF/PF","16:22",4,1,4,"25.0%",0,1,"0.0%",2,2,"100.0%",2,1,3,1,1,0,1,1,2,1,0,5,"3028","名古屋D"
"2225",9,"〇","安藤 周人安藤","SG","27:12",19,5,9,"55.6%",5,5,"100.0%",4,4,"100.0%",0,1,1,3,2,1,0,0,1,2,0,18,"3028","名古屋D"
"2226",12,"〇","中東 泰斗中東","SG","29:04",11,4,6,"66.7%",2,3,"66.7%",1,2,"50.0%",0,4,4,4,0,2,1,0,1,3,1,19,"3028","名古屋D"
"2227",13,"","笠井 康平笠井","PG","09:23",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,1,0,0,0,0,1,0,0,0,"3028","名古屋D"
"2228",18,"","中務 敏宏中務","SG/SF","04:08",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,1,2,0,0,0,0,0,0,-2,"3028","名古屋D"
"2229",24,"〇","ジャスティン・バーレルバーレル","PF/C","31:36",17,7,10,"70.0%",1,2,"50.0%",2,3,"66.7%",3,10,13,3,1,2,0,1,2,2,1,30,"3028","名古屋D"
"2230",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,0,0,0,0,0,0,0,3,"3028","名古屋D"
"2231",NA,"","合計","","200:00",89,31,61,"50.8%",12,21,"57.1%",15,21,"71.4%",9,28,37,17,11,6,2,2,11,17,3,104,"3028","名古屋D"
"2232",0,"〇","遥 天翼遥","SF","15:36",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,1,0,0,1,0,0,2,"3028","福岡"
"2233",5,"〇","山下 泰弘山下","PG","16:05",6,3,7,"42.9%",0,2,"0.0%",0,0,"-",1,3,4,5,1,3,0,0,3,1,0,13,"3028","福岡"
"2234",6,"〇","小林 大祐小林","SG","21:13",0,0,6,"0.0%",0,3,"0.0%",0,0,"-",0,1,1,0,0,1,0,0,2,1,0,-4,"3028","福岡"
"2235",8,"","薦田 拓也薦田","SF","01:36",0,0,1,"0.0%",0,0,"-",0,0,"-",1,1,2,0,0,0,0,0,0,0,0,1,"3028","福岡"
"2236",10,"","波多野 和也波多野","SF/PF","05:57",6,3,4,"75.0%",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,2,0,0,7,"3028","福岡"
"2237",13,"","津山 尚大津山","PG","25:27",15,5,12,"41.7%",4,9,"44.4%",1,1,"100.0%",0,1,1,1,1,0,0,0,1,2,0,9,"3028","福岡"
"2238",15,"","青木 ブレイク青木","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3028","福岡"
