"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"952",6,"","岩田 涼太岩田","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3599","山形"
"953",7,"〇","古橋 広樹古橋","SG/SF","23:38",7,2,7,"28.6%",2,6,"33.3%",1,2,"50.0%",0,3,3,0,1,0,2,0,3,1,0,5,"3599","山形"
"954",9,"","佐藤 正成佐藤","SG/SF","12:23",8,3,5,"60.0%",2,4,"50.0%",0,0,"-",0,0,0,1,0,0,0,0,1,0,0,7,"3599","山形"
"955",11,"","秋山 熙秋山","PG","12:50",9,2,7,"28.6%",2,5,"40.0%",3,4,"75.0%",1,2,3,2,0,1,0,1,0,2,0,9,"3599","山形"
"956",12,"","高濱 拓矢高濱","SG","05:55",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-1,"3599","山形"
"957",14,"〇","チュクゥディエベレ・マドゥアバムマドゥアバム","PF/C","28:32",10,4,6,"66.7%",0,0,"-",2,2,"100.0%",3,2,5,0,1,1,0,0,5,1,2,13,"3599","山形"
"958",23,"〇","ウィル・ヘンリーヘンリー","SF/PF","31:33",14,6,9,"66.7%",1,2,"50.0%",1,3,"33.3%",2,6,8,1,5,0,0,1,5,3,0,13,"3599","山形"
"959",37,"〇","河野 誠司河野","PG","26:51",14,4,10,"40.0%",1,6,"16.7%",5,6,"83.3%",0,2,2,4,2,0,0,0,2,5,0,11,"3599","山形"
"960",50,"","伊澤 実孝伊澤","SF/PF","17:13",0,0,3,"0.0%",0,1,"0.0%",0,0,"-",0,2,2,3,0,0,0,0,2,0,0,2,"3599","山形"
"961",75,"","赤土 裕典赤土","SF/PF","02:42",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3599","山形"
"962",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,1,0,0,0,0,0,0,2,"3599","山形"
"963",NA,"","合計","","200:00",74,26,62,"41.9%",9,27,"33.3%",13,18,"72.2%",9,21,30,18,12,4,2,4,21,16,2,75,"3599","山形"
"964",0,"〇","小淵 雅小淵","PG/SG","23:38",6,3,5,"60.0%",0,1,"0.0%",0,0,"-",0,2,2,4,0,2,0,0,0,0,0,12,"3599","群馬"
"965",1,"〇","トーマス・ケネディケネディ","SF/PF","37:37",29,10,14,"71.4%",3,6,"50.0%",6,6,"100.0%",1,4,5,4,0,1,2,0,2,5,0,37,"3599","群馬"
"966",4,"","佐竹 宥哉佐竹","SF","13:59",3,1,2,"50.0%",1,1,"100.0%",0,0,"-",1,2,3,0,0,0,0,0,3,0,0,5,"3599","群馬"
"967",7,"〇","古牧 昌也古牧","SG","24:32",7,3,7,"42.9%",1,2,"50.0%",0,0,"-",2,3,5,4,0,1,0,1,2,1,0,13,"3599","群馬"
"968",8,"","新川 敬大新川","SG/SF","21:49",5,2,5,"40.0%",1,2,"50.0%",0,0,"-",2,3,5,1,0,0,0,1,1,0,0,8,"3599","群馬"
"969",11,"","藤原 隆充藤原","PG/SG","02:23",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3599","群馬"
"970",14,"〇","佐藤 文哉佐藤","PG/SG","09:32",8,3,6,"50.0%",2,4,"50.0%",0,0,"-",0,0,0,0,0,1,0,0,4,0,0,6,"3599","群馬"
"971",15,"","嶋田 基志嶋田","C","04:31",0,0,0,"-",0,0,"-",0,0,"-",0,3,3,0,0,0,0,0,0,1,0,3,"3599","群馬"
"972",31,"〇","アブドゥーラ・クウソークウソー","C","35:29",22,6,16,"37.5%",0,0,"-",10,11,"90.9%",4,11,15,4,4,2,2,0,1,11,0,30,"3599","群馬"
"973",33,"","喜久山 貴一喜久山","PG","13:39",11,3,4,"75.0%",1,1,"100.0%",4,6,"66.7%",0,0,0,3,1,0,0,0,2,3,0,10,"3599","群馬"
"974",51,"","根東 裕隆根東","PG/SG","12:51",0,0,6,"0.0%",0,2,"0.0%",0,0,"-",1,0,1,4,2,0,0,0,1,0,0,-3,"3599","群馬"
"975",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,1,0,0,0,0,0,0,2,"3599","群馬"
"976",NA,"","合計","","200:00",91,31,65,"47.7%",9,19,"47.4%",20,23,"87.0%",13,29,42,24,8,7,4,2,16,21,0,123,"3599","群馬"
"977",0,"","大澤 歩大澤","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3621","香川"
"978",2,"〇","レジナルド・ウォーレンウォーレン","PF/C","38:19",22,9,20,"45.0%",4,8,"50.0%",0,2,"0.0%",4,19,23,3,1,0,1,2,2,4,0,35,"3621","香川"
"979",6,"〇","藤岡 昂希藤岡","","22:08",7,3,5,"60.0%",0,1,"0.0%",1,1,"100.0%",0,1,1,2,1,0,0,0,1,1,0,7,"3621","香川"
"980",7,"〇","堀川 竜一堀川","SF","17:51",5,2,4,"50.0%",1,1,"100.0%",0,0,"-",1,2,3,2,1,2,0,0,1,0,0,9,"3621","香川"
"981",14,"","高比良 寛治高比良","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3621","香川"
"982",17,"","石川 智也石川","PG","17:44",2,1,4,"25.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,1,0,0,0,"3621","香川"
"983",20,"","安部 瑞基安部","SG","20:08",8,2,11,"18.2%",1,7,"14.3%",3,3,"100.0%",1,0,1,1,0,0,0,0,2,1,0,1,"3621","香川"
"984",25,"","原田 祥伍原田","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3621","香川"
"985",30,"〇","テレンス・ウッドベリーウッドベリー","SG/SF","37:59",21,7,16,"43.8%",1,4,"25.0%",6,6,"100.0%",1,10,11,7,5,0,0,1,3,6,0,25,"3621","香川"
"986",41,"","高田 秀一高田","SF/PF","19:21",0,0,2,"0.0%",0,2,"0.0%",0,0,"-",0,1,1,0,0,0,0,0,3,1,0,-1,"3621","香川"
"987",88,"〇","木村 啓太郎木村","PG","26:30",0,0,5,"0.0%",0,3,"0.0%",0,0,"-",0,2,2,3,1,0,0,0,4,1,0,-1,"3621","香川"
"988",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,0,1,0,2,0,0,0,0,0,0,-1,"3621","香川"
"989",NA,"","合計","","200:00",65,24,67,"35.8%",7,26,"26.9%",10,12,"83.3%",8,36,44,18,11,2,1,3,17,14,0,74,"3621","香川"
"990",1,"〇","中島 良史中島","PG/SG","25:25",9,3,6,"50.0%",1,3,"33.3%",2,2,"100.0%",1,0,1,7,1,0,0,0,3,2,0,13,"3621","山形"
"991",2,"","高松 勇介高松","PG","20:20",13,4,16,"25.0%",3,10,"30.0%",2,2,"100.0%",2,2,4,4,0,0,0,0,0,3,0,9,"3621","山形"
"992",7,"〇","古橋 広樹古橋","SG/SF","23:52",3,1,8,"12.5%",1,7,"14.3%",0,0,"-",0,6,6,5,0,1,0,0,2,0,0,8,"3621","山形"
"993",9,"","佐藤 正成佐藤","SG/SF","19:19",11,4,10,"40.0%",2,7,"28.6%",1,1,"100.0%",2,0,2,2,0,0,0,0,2,2,0,9,"3621","山形"
"994",11,"","秋山 熙秋山","PG","06:02",4,1,2,"50.0%",1,2,"50.0%",1,2,"50.0%",0,0,0,0,0,0,0,0,2,1,0,2,"3621","山形"
"995",12,"","高濱 拓矢高濱","SG","05:36",0,0,2,"0.0%",0,2,"0.0%",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,-1,"3621","山形"
"996",14,"〇","チュクゥディエベレ・マドゥアバムマドゥアバム","PF/C","39:46",14,6,10,"60.0%",0,1,"0.0%",2,4,"50.0%",0,7,7,1,2,0,3,1,1,4,3,17,"3621","山形"
"997",23,"〇","ウィル・ヘンリーヘンリー","SF/PF","32:48",11,5,11,"45.5%",1,4,"25.0%",0,1,"0.0%",4,14,18,3,0,3,0,0,3,4,0,28,"3621","山形"
"998",37,"〇","河野 誠司河野","PG","19:26",13,4,8,"50.0%",3,5,"60.0%",2,2,"100.0%",0,1,1,5,0,0,0,0,1,1,0,15,"3621","山形"
"999",50,"","伊澤 実孝伊澤","SF/PF","07:12",0,0,2,"0.0%",0,0,"-",0,0,"-",1,0,1,1,0,0,0,0,0,0,0,0,"3621","山形"
"1000",75,"","赤土 裕典赤土","SF/PF","00:14",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3621","山形"
"1001",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,5,7,0,0,0,0,0,1,0,0,7,"3621","山形"
"1002",NA,"","合計","","200:00",78,28,75,"37.3%",12,41,"29.3%",10,14,"71.4%",12,36,48,28,3,4,3,1,15,17,3,107,"3621","山形"
"1003",0,"","大澤 歩大澤","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3622","香川"
"1004",2,"〇","レジナルド・ウォーレンウォーレン","PF/C","40:00",14,7,12,"58.3%",0,0,"-",0,0,"-",4,13,17,4,2,0,1,1,2,1,0,29,"3622","香川"
"1005",6,"〇","藤岡 昂希藤岡","","20:24",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",1,0,1,2,2,0,0,0,4,3,0,0,"3622","香川"
"1006",7,"","堀川 竜一堀川","SF","05:38",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3622","香川"
"1007",14,"","高比良 寛治高比良","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3622","香川"
"1008",17,"","石川 智也石川","PG","11:28",0,0,4,"0.0%",0,0,"-",0,0,"-",0,0,0,1,0,0,0,1,1,0,0,-3,"3622","香川"
"1009",20,"〇","安部 瑞基安部","SG","26:20",14,5,11,"45.5%",4,9,"44.4%",0,0,"-",1,3,4,1,1,0,0,0,2,0,0,12,"3622","香川"
"1010",25,"","原田 祥伍原田","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3622","香川"
"1011",30,"","テレンス・ウッドベリーウッドベリー","SG/SF","33:51",30,11,18,"61.1%",4,6,"66.7%",4,4,"100.0%",0,4,4,10,1,1,0,1,2,4,0,37,"3622","香川"
"1012",41,"〇","高田 秀一高田","SF/PF","27:35",14,6,10,"60.0%",0,0,"-",2,2,"100.0%",3,0,3,1,4,0,0,2,3,3,0,10,"3622","香川"
"1013",88,"〇","木村 啓太郎木村","PG","34:44",16,6,9,"66.7%",4,6,"66.7%",0,0,"-",1,5,6,6,3,1,0,0,5,2,0,23,"3622","香川"
"1014",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,0,0,0,0,0,0,0,3,"3622","香川"
"1015",NA,"","合計","","200:00",88,35,65,"53.8%",12,22,"54.5%",6,6,"100.0%",12,26,38,25,13,2,1,5,20,13,0,111,"3622","香川"
"1016",1,"〇","中島 良史中島","PG/SG","30:22",10,3,6,"50.0%",1,3,"33.3%",3,3,"100.0%",1,0,1,5,2,0,0,0,2,6,0,11,"3622","山形"
"1017",2,"","高松 勇介高松","PG","18:25",10,2,6,"33.3%",1,4,"25.0%",5,7,"71.4%",0,0,0,3,1,0,0,0,1,4,0,6,"3622","山形"
"1018",7,"〇","古橋 広樹古橋","SG/SF","22:45",20,7,16,"43.8%",4,10,"40.0%",2,2,"100.0%",0,3,3,4,0,3,0,0,2,2,0,21,"3622","山形"
"1019",9,"","佐藤 正成佐藤","SG/SF","13:58",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",0,0,0,0,1,1,0,0,1,0,0,0,"3622","山形"
"1020",11,"","秋山 熙秋山","PG","05:41",3,1,3,"33.3%",1,2,"50.0%",0,0,"-",0,0,0,1,0,0,0,0,0,0,0,2,"3622","山形"
"1021",12,"","高濱 拓矢高濱","SG","03:01",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-1,"3622","山形"
"1022",14,"〇","チュクゥディエベレ・マドゥアバムマドゥアバム","PF/C","40:00",4,2,3,"66.7%",0,0,"-",0,0,"-",1,6,7,1,1,1,4,0,3,3,1,15,"3622","山形"
"1023",23,"〇","ウィル・ヘンリーヘンリー","SF/PF","40:00",21,9,16,"56.3%",2,6,"33.3%",1,1,"100.0%",2,6,8,4,2,3,1,1,2,3,0,28,"3622","山形"
"1024",37,"〇","河野 誠司河野","PG","25:48",12,4,7,"57.1%",4,6,"66.7%",0,0,"-",0,0,0,5,1,0,0,0,2,2,0,13,"3622","山形"
"1025",50,"","伊澤 実孝伊澤","SF/PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3622","山形"
"1026",75,"","赤土 裕典赤土","SF/PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3622","山形"
"1027",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,0,0,0,0,0,0,0,4,"3622","山形"
"1028",NA,"","合計","","200:00",82,29,61,"47.5%",13,33,"39.4%",11,13,"84.6%",5,18,23,23,8,8,5,1,13,20,1,99,"3622","山形"
"1029",2,"〇","福澤 晃平福澤","PG/SG","26:18",12,4,6,"66.7%",4,6,"66.7%",0,0,"-",1,2,3,2,0,2,1,0,3,2,0,18,"3629","茨城"
"1030",5,"","友利 健哉友利","PG","11:33",4,1,2,"50.0%",1,1,"100.0%",1,2,"50.0%",1,1,2,0,0,0,0,1,1,1,0,4,"3629","茨城"
"1031",10,"〇","アンドリュー・ランダルランダル","SF/PF","36:00",30,11,19,"57.9%",3,6,"50.0%",5,8,"62.5%",4,7,11,4,3,0,0,0,2,4,0,31,"3629","茨城"
"1032",11,"","須田 昂太郎須田","SG/SF","02:03",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,-1,"3629","茨城"
"1033",12,"","ジャーラ 志多斗ジャーラ","C","10:49",2,1,2,"50.0%",0,0,"-",0,0,"-",0,3,3,0,0,0,0,0,1,0,0,4,"3629","茨城"
"1034",14,"","髙橋 祐二髙橋","PG","22:35",13,5,10,"50.0%",3,6,"50.0%",0,0,"-",1,1,2,1,1,2,0,1,1,0,0,12,"3629","茨城"
"1035",16,"","久保田 遼久保田","PF","04:50",2,1,2,"50.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,2,"3629","茨城"
"1036",21,"〇","コナー・ラマートラマート","PF","29:26",12,5,11,"45.5%",2,6,"33.3%",0,0,"-",2,9,11,4,4,1,2,0,1,0,0,20,"3629","茨城"
"1037",25,"〇","平尾 充庸平尾","PG","24:53",4,2,4,"50.0%",0,2,"0.0%",0,0,"-",0,1,1,5,1,0,0,0,0,0,0,7,"3629","茨城"
"1038",27,"〇","眞庭 城聖眞庭","SF","23:48",14,5,10,"50.0%",4,6,"66.7%",0,0,"-",0,1,1,3,0,0,0,0,0,1,0,13,"3629","茨城"
"1039",55,"","横尾 達泰横尾","SG/SF","07:45",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",1,0,1,3,0,0,0,0,1,1,0,3,"3629","茨城"
"1040",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,3,3,0,1,0,0,0,0,0,0,2,"3629","茨城"
"1041",NA,"","合計","","200:00",93,35,68,"51.5%",17,35,"48.6%",6,10,"60.0%",10,29,39,22,10,5,3,2,11,9,0,115,"3629","茨城"
"1042",1,"〇","中島 良史中島","PG/SG","23:57",6,3,7,"42.9%",0,1,"0.0%",0,0,"-",1,0,1,3,2,0,0,1,1,1,0,4,"3629","山形"
"1043",2,"","高松 勇介高松","PG","13:05",8,3,7,"42.9%",2,4,"50.0%",0,0,"-",2,2,4,4,3,0,0,0,0,1,0,9,"3629","山形"
"1044",7,"〇","古橋 広樹古橋","SG/SF","28:10",12,5,14,"35.7%",1,5,"20.0%",1,3,"33.3%",1,3,4,0,1,1,0,1,3,3,0,5,"3629","山形"
"1045",9,"","佐藤 正成佐藤","SG/SF","13:51",0,0,3,"0.0%",0,2,"0.0%",0,0,"-",1,1,2,1,0,0,1,0,0,0,0,1,"3629","山形"
"1046",11,"","秋山 熙秋山","PG","10:43",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3629","山形"
"1047",12,"","高濱 拓矢高濱","SG","09:58",2,1,3,"33.3%",0,2,"0.0%",0,0,"-",1,1,2,0,1,0,0,0,0,1,0,1,"3629","山形"
"1048",23,"〇","ウィル・ヘンリーヘンリー","SF/PF","35:05",19,9,17,"52.9%",0,3,"0.0%",1,2,"50.0%",4,7,11,3,1,4,0,1,0,4,0,27,"3629","山形"
"1049",34,"〇","ブレット・ビスピンビスピン","PF/C","05:16",4,2,3,"66.7%",0,0,"-",0,0,"-",1,2,3,0,0,0,0,0,0,0,0,6,"3629","山形"
"1050",37,"〇","河野 誠司河野","PG","26:55",9,3,8,"37.5%",3,6,"50.0%",0,1,"0.0%",2,1,3,4,1,0,0,0,2,0,0,9,"3629","山形"
"1051",50,"","伊澤 実孝伊澤","SF/PF","33:00",13,6,10,"60.0%",0,0,"-",1,1,"100.0%",1,3,4,0,1,1,1,0,2,1,0,14,"3629","山形"
"1052",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,0,0,0,0,0,0,0,4,"3629","山形"
"1053",NA,"","合計","","200:00",75,33,75,"44.0%",6,24,"25.0%",3,7,"42.9%",15,23,38,15,10,6,2,3,9,11,0,80,"3629","山形"
"1054",2,"〇","福澤 晃平福澤","PG/SG","32:50",21,8,10,"80.0%",4,6,"66.7%",1,1,"100.0%",3,2,5,2,1,2,0,0,4,2,0,27,"3630","茨城"
"1055",5,"","友利 健哉友利","PG","02:31",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-1,"3630","茨城"
"1056",10,"〇","アンドリュー・ランダルランダル","SF/PF","35:48",19,7,17,"41.2%",0,5,"0.0%",5,6,"83.3%",3,6,9,7,1,3,0,0,4,7,0,26,"3630","茨城"
"1057",11,"","須田 昂太郎須田","SG/SF","03:13",0,0,2,"0.0%",0,2,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-2,"3630","茨城"
"1058",12,"","ジャーラ 志多斗ジャーラ","C","07:08",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,1,0,0,0,0,1,0,1,"3630","茨城"
"1059",14,"","髙橋 祐二髙橋","PG","23:49",2,1,4,"25.0%",0,3,"0.0%",0,0,"-",1,1,2,0,1,0,0,0,1,0,0,0,"3630","茨城"
"1060",16,"","久保田 遼久保田","PF","03:49",0,0,1,"0.0%",0,0,"-",0,0,"-",0,2,2,1,1,0,0,1,1,0,0,1,"3630","茨城"
"1061",21,"〇","コナー・ラマートラマート","PF","35:37",16,7,14,"50.0%",2,6,"33.3%",0,0,"-",0,7,7,2,1,1,1,0,3,0,0,19,"3630","茨城"
"1062",25,"〇","平尾 充庸平尾","PG","32:53",22,7,12,"58.3%",5,9,"55.6%",3,3,"100.0%",1,0,1,4,1,2,0,0,0,2,0,23,"3630","茨城"
"1063",27,"〇","眞庭 城聖眞庭","SF","22:22",6,3,9,"33.3%",0,4,"0.0%",0,0,"-",2,3,5,2,1,1,1,0,2,0,0,8,"3630","茨城"
"1064",55,"","横尾 達泰横尾","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3630","茨城"
"1065",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,1,0,0,0,0,0,0,3,"3630","茨城"
"1066",NA,"","合計","","200:00",86,33,70,"47.1%",11,36,"30.6%",9,10,"90.0%",12,25,37,18,9,9,2,1,15,12,0,105,"3630","茨城"
"1067",1,"〇","中島 良史中島","PG/SG","23:56",10,4,6,"66.7%",1,2,"50.0%",1,1,"100.0%",0,2,2,5,2,0,0,0,2,4,0,13,"3630","山形"
"1068",2,"","高松 勇介高松","PG","18:23",5,2,3,"66.7%",1,1,"100.0%",0,0,"-",0,3,3,0,3,0,0,0,1,1,0,4,"3630","山形"
"1069",7,"〇","古橋 広樹古橋","SG/SF","25:12",12,4,9,"44.4%",3,6,"50.0%",1,4,"25.0%",3,2,5,4,1,0,0,1,2,4,0,12,"3630","山形"
"1070",9,"","佐藤 正成佐藤","SG/SF","16:04",0,0,5,"0.0%",0,3,"0.0%",0,0,"-",2,1,3,1,0,0,0,0,1,0,0,-1,"3630","山形"
"1071",11,"","秋山 熙秋山","PG","11:23",6,3,5,"60.0%",0,1,"0.0%",0,0,"-",0,1,1,1,2,1,0,0,0,0,0,5,"3630","山形"
"1072",12,"","高濱 拓矢高濱","SG","03:25",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,0,1,0,0,0,1,0,0,-1,"3630","山形"
"1073",14,"〇","チュクゥディエベレ・マドゥアバムマドゥアバム","PF/C","34:22",9,4,7,"57.1%",0,0,"-",1,4,"25.0%",2,4,6,1,0,0,1,1,3,2,1,11,"3630","山形"
"1074",23,"〇","ウィル・ヘンリーヘンリー","SF/PF","33:11",24,10,18,"55.6%",2,3,"66.7%",2,2,"100.0%",2,10,12,3,1,1,0,0,1,2,0,31,"3630","山形"
"1075",37,"〇","河野 誠司河野","PG","21:37",5,2,7,"28.6%",1,2,"50.0%",0,2,"0.0%",2,0,2,3,3,0,0,0,1,1,0,0,"3630","山形"
"1076",50,"","伊澤 実孝伊澤","SF/PF","12:27",1,0,3,"0.0%",0,1,"0.0%",1,2,"50.0%",2,1,3,0,0,0,0,0,0,1,0,0,"3630","山形"
"1077",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,0,2,0,0,0,0,0,0,0,0,2,"3630","山形"
"1078",NA,"","合計","","200:00",72,29,64,"45.3%",8,19,"42.1%",6,15,"40.0%",15,25,40,18,13,2,1,2,12,15,1,76,"3630","山形"
"1079",1,"〇","中島 良史中島","PG/SG","26:30",20,6,11,"54.5%",3,5,"60.0%",5,7,"71.4%",0,1,1,8,1,0,0,1,2,4,0,21,"3645","山形"
"1080",2,"〇","高松 勇介高松","PG","20:33",3,1,1,"100.0%",0,0,"-",1,1,"100.0%",0,0,0,4,2,0,0,0,0,1,0,5,"3645","山形"
"1081",7,"〇","古橋 広樹古橋","SG/SF","29:26",12,4,7,"57.1%",4,5,"80.0%",0,0,"-",0,1,1,3,1,2,0,0,1,1,0,14,"3645","山形"
"1082",9,"","佐藤 正成佐藤","SG/SF","04:28",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,0,"3645","山形"
"1083",11,"","秋山 熙秋山","PG","14:03",8,3,6,"50.0%",2,5,"40.0%",0,0,"-",0,0,0,1,0,1,0,0,3,0,0,7,"3645","山形"
"1084",12,"","高濱 拓矢高濱","SG","07:17",2,0,2,"0.0%",0,1,"0.0%",2,2,"100.0%",1,0,1,0,0,0,0,0,0,1,0,1,"3645","山形"
"1085",14,"〇","チュクゥディエベレ・マドゥアバムマドゥアバム","PF/C","32:56",24,10,13,"76.9%",0,0,"-",4,8,"50.0%",4,14,18,2,2,0,2,0,2,10,4,37,"3645","山形"
"1086",23,"〇","ウィル・ヘンリーヘンリー","SF/PF","35:37",19,9,9,"100.0%",1,1,"100.0%",0,0,"-",1,5,6,6,6,1,0,0,1,2,0,26,"3645","山形"
"1087",37,"","河野 誠司河野","PG","17:58",5,2,4,"50.0%",1,2,"50.0%",0,0,"-",1,0,1,4,1,1,0,0,3,0,0,8,"3645","山形"
"1088",50,"","伊澤 実孝伊澤","SF/PF","09:43",6,1,4,"25.0%",0,1,"0.0%",4,4,"100.0%",0,2,2,0,0,0,0,0,0,2,0,5,"3645","山形"
"1089",75,"","赤土 裕典赤土","SF/PF","01:29",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3645","山形"
"1090",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,2,0,0,0,0,0,0,2,"3645","山形"
"1091",NA,"","合計","","200:00",99,36,58,"62.1%",11,21,"52.4%",16,22,"72.7%",8,27,35,28,15,5,2,1,12,21,4,126,"3645","山形"
"1092",0,"","上原 壮大郎上原","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3645","西宮"
"1093",2,"〇","ドゥレイロン・バーンズバーンズ","SG/SF","38:31",23,9,13,"69.2%",4,8,"50.0%",1,1,"100.0%",1,5,6,10,1,1,0,0,3,2,0,35,"3645","西宮"
"1094",3,"〇","松崎 賢人松崎","PG","25:32",4,2,6,"33.3%",0,2,"0.0%",0,0,"-",1,0,1,4,2,1,0,0,3,2,0,4,"3645","西宮"
"1095",6,"","大塚 勇人大塚","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3645","西宮"
"1096",9,"〇","谷 直樹谷","SF","32:16",14,5,12,"41.7%",2,6,"33.3%",2,2,"100.0%",2,2,4,2,1,1,0,0,0,3,0,13,"3645","西宮"
"1097",13,"〇","道原 紀晃道原","PG/SG","28:25",13,5,12,"41.7%",0,4,"0.0%",3,3,"100.0%",0,0,0,2,2,2,0,0,1,3,0,8,"3645","西宮"
"1098",15,"","谷口 淳谷口","PF","09:41",3,1,3,"33.3%",1,3,"33.3%",0,0,"-",0,3,3,0,0,0,0,0,3,0,0,4,"3645","西宮"
"1099",19,"","梁川 禎浩梁川","SG","20:26",4,2,7,"28.6%",0,4,"0.0%",0,0,"-",2,0,2,0,0,1,0,1,2,1,0,2,"3645","西宮"
"1100",33,"〇","ランディー・ホワイトホワイト","C","17:03",17,8,14,"57.1%",1,1,"100.0%",0,0,"-",2,3,5,0,1,0,0,0,4,1,1,15,"3645","西宮"
"1101",35,"","内藤 健太内藤","SG","13:35",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",1,2,3,0,0,0,0,0,3,0,0,1,"3645","西宮"
"1102",47,"","土屋 アリスター時生土屋","C","14:14",0,0,1,"0.0%",0,0,"-",0,0,"-",1,0,1,0,2,0,1,1,2,0,0,-1,"3645","西宮"
"1103",91,"","佐藤 浩貴佐藤","C","00:17",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,1,"3645","西宮"
"1104",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,1,0,0,0,1,0,0,1,"3645","西宮"
"1105",NA,"","合計","","200:00",78,32,70,"45.7%",8,29,"27.6%",6,6,"100.0%",11,17,28,18,10,6,1,2,22,12,1,83,"3645","西宮"
"1106",1,"〇","中島 良史中島","PG/SG","30:07",10,3,8,"37.5%",0,2,"0.0%",4,4,"100.0%",1,1,2,5,4,0,0,0,3,4,0,8,"3646","山形"
"1107",2,"〇","高松 勇介高松","PG","23:43",9,4,13,"30.8%",1,2,"50.0%",0,1,"0.0%",1,2,3,0,0,0,0,3,1,2,0,2,"3646","山形"
